"SPPCODE","lon","lat","bioclim_01","bioclim_04","bioclim_05","bioclim_06","bioclim_12","bioclim_15","bioclim_16","bioclim_17"
"Acrobates_pygmaeus",152.07,-28.51,15.2,4.5,26.8,2.7,869,0.375522330526212,319,121
"Acrobates_pygmaeus",153.24,-29.94,19.4,3.5,27.8,9.1,1382,0.445930852704221,520,157
"Acrobates_pygmaeus",153.4,-29.13,19.5,3.6,28.6,8.7,1484,0.440834146743243,552,168
"Acrobates_pygmaeus",151.35,-29.45,15.7,5.2,29.3,1.1,780,0.363862916421531,294,127
"Acrobates_pygmaeus",153.16,-29.65,19.3,3.8,28.6,7.5,1175,0.444902730120945,434,126
"Acrobates_pygmaeus",153.1,-29.15,19.2,4.1,29.8,6,1123,0.480160054230934,435,111
"Acrobates_pygmaeus",150.24,-30.45,17.5,5.8,32.5,2.5,698,0.306580912193063,245,135
"Acrobates_pygmaeus",150.49,-33.77,14.7,4.7,27.1,2.3,1094,0.375079422789083,422,163
"Acrobates_pygmaeus",150.66,-35.16,17,3.2,24.8,8.5,1214,0.198505396158859,370,246
"Acrobates_pygmaeus",150.07,-33.77,11.6,4.8,24.3,0.4,949,0.159685193790389,292,205
"Acrobates_pygmaeus",149.9,-36.88,15,3.6,24.7,3.9,837,0.216800028671933,248,154
"Acrobates_pygmaeus",151.43,-33.03,17.5,4,27.7,6.1,1011,0.332235352138207,364,154
"Acrobates_pygmaeus",149.94,-33.22,12.6,5.1,26.6,0.4,754,0.150537385979441,217,150
"Acrobates_pygmaeus",150.92,-29.93,16.4,5.6,31.3,0.9,775,0.338013396893569,284,135
"Acrobates_pygmaeus",150.06,-31.68,15.5,5.5,29.9,2,751,0.257330923610535,252,157
"Acrobates_pygmaeus",150.03,-31.75,12.9,5.3,26.8,1,980,0.180618636215854,299,211
"Acrobates_pygmaeus",150.01,-31.7,13.6,5.3,27.6,1.3,926,0.197899890961245,289,198
"Acrobates_pygmaeus",149.84,-32.27,15.8,5.5,30.3,1.9,681,0.194581862198618,206,137
"Acrobates_pygmaeus",150.19,-32.43,15.8,5.3,29.8,2.1,664,0.214393069903803,210,132
"Acrobates_pygmaeus",146,-34.57,16.7,5.8,32.5,3.3,405,0.149617967725303,116,83
"Acrobates_pygmaeus",152.21,-32.51,18.2,3.8,27.6,7.9,1287,0.278770857613453,432,223
"Acrobates_pygmaeus",151.47,-33.27,17.9,3.7,26.5,7.6,1243,0.304201474806021,424,203
"Acrobates_pygmaeus",152.82,-29.81,18.8,4.4,30.1,4.6,1007,0.487276411105247,392,96
"Acrobates_pygmaeus",150.61,-33.27,15.2,4.7,27.5,2.7,1004,0.36972971251368,384,152
"Acrobates_pygmaeus",152.86,-31.44,18.1,3.7,27.2,7.1,1359,0.39080595094419,488,163
"Acrobates_pygmaeus",150.48,-34.91,16.2,3.7,26.2,5.8,1088,0.221161586808782,341,200
"Acrobates_pygmaeus",147.72,-32.92,17.3,6.1,33.1,3.1,506,0.146860403974699,141,115
"Acrobates_pygmaeus",151.74,-32.78,18.1,4.1,28.5,6.6,1025,0.324897439878858,345,158
"Acrobates_pygmaeus",149.34,-33.19,13.2,5.4,28,0.6,756,0.128811870043387,206,161
"Acrobates_pygmaeus",153.26,-29.78,19.4,3.5,27.9,8.8,1318,0.441016172820971,489,150
"Acrobates_pygmaeus",150.4,-34.89,15.3,4,26.2,4.4,1100,0.214709399437227,346,207
"Acrobates_pygmaeus",146.18,-34.52,16.6,5.8,32.3,3.3,415,0.151243311671143,117,88
"Acrobates_pygmaeus",150.52,-34.85,16.7,3.7,26.5,6.3,1080,0.218239223713612,337,199
"Acrobates_pygmaeus",150.53,-34.91,16.6,3.6,26.2,6.5,1084,0.216938679110949,335,199
"Acrobates_pygmaeus",150.6,-35,16.8,3.4,25.6,7.4,1129,0.201436383164953,335,217
"Acrobates_pygmaeus",147.43,-34.55,15.7,6,32,2.3,528,0.163745716370155,154,102
"Acrobates_pygmaeus",151.71,-29.26,13.8,4.8,26.2,0.6,845,0.354975760157583,313,142
"Acrobates_pygmaeus",152.16,-32.65,18.4,3.7,27.3,8.5,1299,0.271233399742436,439,232
"Acrobates_pygmaeus",150.72,-34.98,17.1,3.2,25.2,8.3,1198,0.21016379835782,366,237
"Acrobates_pygmaeus",151.33,-33.26,17.7,3.9,27.6,6.4,1176,0.345152043962873,431,178
"Acrobates_pygmaeus",151.95,-32.8,18.1,3.9,27.5,7.6,1203,0.290324956911611,408,209
"Acrobates_pygmaeus",153.11,-29.95,18.8,3.8,28,7.3,1284,0.438691801523883,478,138
"Acrobates_pygmaeus",150.85,-34.39,15.8,3.8,25.3,5.7,1475,0.27763528494139,490,240
"Acrobates_pygmaeus",149.94,-37.43,15.3,3,23,7.3,904,0.142986142489408,252,200
"Acrobates_pygmaeus",150.68,-29.83,17,5.7,32.3,1.1,753,0.323488106355315,272,136
"Acrobates_pygmaeus",151.63,-32.78,18,4.2,29,6.2,948,0.343004702343513,338,139
"Acrobates_pygmaeus",153.08,-30.39,19,3.7,27.8,7.9,1585,0.477315899996284,618,167
"Acrobates_pygmaeus",151.64,-32.88,18.1,4.1,28.2,6.7,1046,0.329404520417034,365,160
"Acrobates_pygmaeus",152.07,-29.72,13.7,4.6,25.5,0.6,914,0.470849839689583,379,111
"Acrobates_pygmaeus",150.82,-34.16,16.3,4.1,26.9,4.7,945,0.226695137233507,301,167
"Acrobates_pygmaeus",152.91,-29.51,18.8,4.3,29.9,4.6,1072,0.502053667758531,426,100
"Acrobates_pygmaeus",150.4,-35.16,15.5,3.7,25.3,5.4,1131,0.209856127986018,345,208
"Acrobates_pygmaeus",150.12,-36.17,15.8,3.4,24.5,5.2,937,0.225028765937609,290,165
"Acrobates_pygmaeus",151.49,-32.71,18,4.5,30.1,5.4,821,0.3560256138811,304,119
"Acrobates_pygmaeus",151.21,-33.68,17.2,3.8,26.8,6.8,1286,0.279366210964749,428,212
"Acrobates_pygmaeus",149.28,-31.29,16.6,5.7,31.6,2.8,767,0.260413521324465,254,157
"Acrobates_pygmaeus",149.46,-37,11,4.3,23.3,0,990,0.171632876955173,282,206
"Acrobates_pygmaeus",151.26,-33.75,17.4,3.7,26.4,7.3,1365,0.268859174822429,449,234
"Acrobates_pygmaeus",150.6,-35.05,16.8,3.3,25.3,7.6,1148,0.19703540651007,340,224
"Acrobates_pygmaeus",152.75,-31.64,17.5,3.8,26.9,6.3,1396,0.403066219783356,505,165
"Acrobates_pygmaeus",152.85,-31.46,18,3.7,27.1,7,1370,0.392869235698679,492,164
"Acrobates_pygmaeus",148.45,-36,8.7,5.1,22,-2.1,1317,0.282486038691393,431,214
"Acrobates_pygmaeus",148.37,-35.84,12.3,5.4,27.9,-0.4,860,0.236783728128115,276,148
"Acrobates_pygmaeus",151.51,-33.18,18,3.7,26.8,7.5,1177,0.301393247244991,402,193
"Acrobates_pygmaeus",151.68,-32.06,16.7,4.6,29.3,3.8,1226,0.434323140746958,493,150
"Acrobates_pygmaeus",152.94,-28.63,18.6,4.3,30,4.9,1127,0.486797520488251,448,110
"Acrobates_pygmaeus",144.99,-35.53,15.9,5.5,31.5,2.9,377,0.181676001159058,114,73
"Acrobates_pygmaeus",153.24,-29.95,19.4,3.5,27.8,9.1,1389,0.446787469859921,524,158
"Acrobates_pygmaeus",152.44,-32.39,18,3.6,26.8,7.9,1308,0.269350486313757,442,233
"Acrobates_pygmaeus",153.18,-29.47,19.3,3.8,28.8,7.3,1213,0.454990419148193,452,128
"Acrobates_pygmaeus",152.46,-28.5,16.8,4.4,28.5,3.7,985,0.447629096864283,373,108
"Acrobates_pygmaeus",151.19,-31.61,12.1,4.9,25.3,0.2,1142,0.175100939274457,349,241
"Acrobates_pygmaeus",151.34,-33.3,17.1,3.8,26.8,6.5,1231,0.32322886462581,437,191
"Acrobates_pygmaeus",151.86,-32.74,18,4.1,28.3,6.7,1107,0.304940096652959,374,183
"Acrobates_pygmaeus",151.72,-32.81,18.1,4.1,28.4,6.8,1029,0.324312605681109,348,159
"Acrobates_pygmaeus",152.63,-30.1,15,4.5,26.4,0.9,1272,0.482025709458127,507,129
"Acrobates_pygmaeus",152.96,-29.86,19.1,4.1,29.5,6,1052,0.448963609854847,395,106
"Acrobates_pygmaeus",144.86,-35.92,15.3,5.4,30.9,2.6,379,0.240385840010158,120,66
"Acrobates_pygmaeus",150.16,-30.26,14.6,5.6,29.2,1,1006,0.24642375412757,329,203
"Acrobates_pygmaeus",152.21,-32.41,18.1,3.9,28,7.3,1243,0.309516155280133,418,202
"Acrobates_pygmaeus",148.25,-35.47,14.1,5.5,30.2,1,902,0.285502809772203,303,144
"Acrobates_pygmaeus",151.1,-33.2,17,4.2,28.2,5.2,955,0.346612572718363,354,145
"Acrobates_pygmaeus",150.35,-32.85,12.2,4.7,24.6,1.7,981,0.182512059262371,307,204
"Acrobates_pygmaeus",149.93,-37.32,15.1,3.1,23.3,6.4,887,0.15174427173338,246,185
"Acrobates_pygmaeus",151.41,-33.42,17.8,3.7,26.7,7.3,1302,0.295535808482876,438,215
"Acrobates_pygmaeus",149.48,-36.97,12.1,4.3,24.4,0.5,914,0.181484526139832,263,187
"Acrobates_pygmaeus",152.48,-32.35,17.9,3.6,26.6,7.8,1309,0.275776459925622,444,231
"Acrobates_pygmaeus",150.3,-35.62,15.8,3.5,24.8,5.5,1115,0.213366146078487,328,195
"Acrobates_pygmaeus",149.46,-37.01,11.3,4.3,23.6,0.1,973,0.171168019512687,278,204
"Acrobates_pygmaeus",152.75,-28.67,16.9,4.1,27.7,4.5,1224,0.497592592234839,490,116
"Acrobates_pygmaeus",149.84,-37.15,14.9,3.4,24.3,4.5,848,0.171885801115154,240,170
"Acrobates_pygmaeus",151.18,-33.01,16.8,4.3,28,5.1,881,0.348642961860981,325,130
"Acrobates_pygmaeus",150.75,-32.51,15.4,4.9,28.5,2.9,798,0.263511710168512,270,142
"Acrobates_pygmaeus",152.15,-31.21,13.1,4.3,24.5,1.9,1100,0.443038991906637,435,130
"Acrobates_pygmaeus",148.53,-33.45,14.9,5.8,31,1.6,699,0.136288286681603,201,148
"Acrobates_pygmaeus",150.74,-34.84,17.2,3.3,25.6,8,1241,0.230046066070042,382,229
"Acrobates_pygmaeus",152.44,-31.87,18.2,4.1,28.9,6.1,1167,0.422173456494781,440,141
"Acrobates_pygmaeus",151.74,-31.73,15.8,4.7,28.9,2.3,1055,0.424263238934831,416,129
"Acrobates_pygmaeus",151.2,-31.6,12.9,5,26.4,0.4,1072,0.197055958571281,337,220
"Acrobates_pygmaeus",151.17,-31.63,11.7,4.9,24.7,0.1,1175,0.164005433933337,354,251
"Acrobates_pygmaeus",152.85,-29.62,19.1,4.4,30.5,4.8,1023,0.508602180552501,407,94
"Acrobates_pygmaeus",149.92,-34.46,13.3,5,27.3,0.9,675,0.162073841444827,204,141
"Acrobates_pygmaeus",152.96,-29.96,18.7,4.1,29.1,5.7,1140,0.443155334454272,428,117
"Acrobates_pygmaeus",150.14,-30.27,15.2,5.7,29.9,1.3,966,0.2548452248718,319,195
"Acrobates_pygmaeus",146.91,-36.05,14.9,5.6,30.5,2.5,714,0.274027226425287,239,124
"Acrobates_pygmaeus",144.9,-35.8,15.5,5.5,31.1,2.6,370,0.225988019950928,116,67
"Acrobates_pygmaeus",149.12,-31.26,15.8,5.7,30.8,2.5,875,0.227871611461562,275,190
"Acrobates_pygmaeus",149.57,-32.69,13.4,5.4,27.7,1.1,816,0.130551590500386,225,173
"Acrobates_pygmaeus",150.54,-30.54,14.4,5.6,29,0.6,855,0.257478839007358,289,174
"Acrobates_pygmaeus",146.52,-34.73,16.5,5.9,32.5,3.2,431,0.159121855027405,124,88
"Acrobates_pygmaeus",150.74,-29.94,17.3,5.7,32.7,1.2,748,0.329107849866212,272,132
"Acrobates_pygmaeus",152.74,-28.81,16.5,4,27.1,4.5,1284,0.510153429381091,522,119
"Acrobates_pygmaeus",150.02,-33.11,12.4,5,26.1,0.7,807,0.145523291653993,231,165
"Acrobates_pygmaeus",151.3,-33.53,17.9,3.8,27.3,6.9,1238,0.28317816794,413,206
"Acrobates_pygmaeus",153,-28.63,19,4.2,30.3,5.3,1116,0.479463589204808,438,111
"Acrobates_pygmaeus",149.68,-33.05,13.9,5.4,28.6,0.8,687,0.149707204137846,198,139
"Acrobates_pygmaeus",150.36,-35.56,16.1,3.4,24.8,6.2,1142,0.217547544045223,335,201
"Acrobates_pygmaeus",149.65,-37.35,14.4,3.6,24.3,4.1,929,0.137711735655141,258,212
"Acrobates_pygmaeus",151.15,-33.08,17.2,4.3,28.5,5.2,888,0.338419724953923,326,136
"Acrobates_pygmaeus",152.92,-30.49,18,4,28.1,5.7,1612,0.494355482474709,650,159
"Acrobates_pygmaeus",153.07,-30.07,17.2,3.9,26.8,5.3,1508,0.44380108249696,572,163
"Acrobates_pygmaeus",151.4,-32.77,17.7,4.5,29.9,4.9,780,0.350154436282492,289,116
"Acrobates_pygmaeus",153,-30,18.6,4.1,28.8,5.9,1219,0.43934708346185,457,127
"Acrobates_pygmaeus",148.23,-37.35,13,4,25.2,2.9,849,0.173317671569284,256,186
"Acrobates_pygmaeus",145.37,-38.05,14.2,3.7,26.1,5,835,0.188462010406819,251,153
"Acrobates_pygmaeus",146.08,-36.8,13.5,5.1,29.1,1.8,925,0.355637760057905,338,141
"Acrobates_pygmaeus",145.49,-17.63,19.5,3,28.1,10,1522,0.768039976932844,814,112
"Acrobates_pygmaeus",144.97,-35.53,15.9,5.5,31.5,2.9,376,0.183804671953825,114,73
"Acrobates_pygmaeus",143.22,-38.33,13.5,3.6,25.7,4.5,783,0.300973207745376,261,119
"Acrobates_pygmaeus",146.32,-36.73,13.8,5.1,29.5,2.2,1003,0.359841691904759,367,152
"Acrobates_pygmaeus",142.17,-34.18,17.4,5.3,32.7,4.4,277,0.222292069978793,84,48
"Acrobates_pygmaeus",143.4,-38.57,13.6,3.2,24.6,5.1,919,0.330729306131655,323,137
"Acrobates_pygmaeus",148.25,-37.27,11.8,4.1,24,2,888,0.161600850073683,267,194
"Acrobates_pygmaeus",145.22,-37.75,14.4,3.9,27,4.9,753,0.170356431935828,219,141
"Acrobates_pygmaeus",145.2,-37.32,12,4.3,24.6,3.3,1019,0.273159110087659,337,164
"Acrobates_pygmaeus",144.98,-37.72,14.6,3.9,26.7,5,655,0.151145444475527,194,134
"Acrobates_pygmaeus",145.4,-37.92,13,3.7,24.6,4.4,1133,0.208014034434194,338,196
"Acrobates_pygmaeus",143.72,-38.5,12.8,3.4,23.9,4.5,1002,0.33427788888729,347,145
"Acrobates_pygmaeus",145.85,-38.13,13.7,3.8,25.9,4.1,976,0.211523016725288,303,175
"Acrobates_pygmaeus",142.82,-38.3,13.4,3.4,25,4.5,787,0.324127562045543,271,115
"Acrobates_pygmaeus",144.95,-37.83,14.8,3.8,26.5,5.3,617,0.155648113985704,182,124
"Acrobates_pygmaeus",145.52,-37.82,13.7,3.9,26.6,4.2,1015,0.219514226671392,310,173
"Acrobates_pygmaeus",148.27,-37.22,11.3,4.2,23.6,1.6,828,0.164106736437412,251,183
"Acrobates_pygmaeus",147.83,-37.72,14.7,3.7,26.1,3.9,694,0.162681848823396,203,154
"Acrobates_pygmaeus",147.17,-37.87,14.1,4,26.8,2.9,665,0.175914554249447,194,143
"Acrobates_pygmaeus",146.25,-37.65,11,4.3,24.9,1,1386,0.317542503009398,478,212
"Acrobates_pygmaeus",145.72,-38.1,14.1,3.7,26.4,4.3,902,0.199685525087979,276,166
"Acrobates_pygmaeus",148.78,-37.4,9.4,4,21,0.5,1402,0.183372655301982,411,278
"Acrobates_pygmaeus",146.25,-37.57,10.9,4.4,25.1,0.7,1368,0.354521770326585,492,200
"Acrobates_pygmaeus",148.78,-37.17,10.6,4.3,23.2,0.2,949,0.157358697295073,282,201
"Acrobates_pygmaeus",146.73,-36.57,13.9,5.1,29.8,2,1035,0.355367883978378,380,155
"Acrobates_pygmaeus",145.77,-38.47,13.4,3.4,24.4,5,1074,0.253399501479917,336,177
"Acrobates_pygmaeus",145.48,-38.08,14.2,3.7,26.4,4.7,832,0.191663540961573,252,151
"Acrobates_pygmaeus",145.95,-37.53,11.4,4.4,24.9,1.9,1334,0.363094890544168,481,186
"Acrobates_pygmaeus",147.47,-37.67,13.2,3.9,25.5,2.6,807,0.177985747042713,240,183
"Acrobates_pygmaeus",144.37,-38.15,14.5,3.5,25,5.7,528,0.182251761080716,159,102
"Acrobates_pygmaeus",146.2,-36.23,15.2,5.5,31,2.9,567,0.262196316377432,186,95
"Acrobates_pygmaeus",145.35,-36.38,15.3,5.2,30.4,3.2,462,0.232377072052212,145,83
"Acrobates_pygmaeus",144.58,-37.4,11.1,4.2,23.9,2.1,890,0.269423275273418,286,145
"Acrobates_pygmaeus",146.27,-37.1,12.6,4.8,27.9,1.3,954,0.322884791983859,329,148
"Acrobates_pygmaeus",144.25,-37.42,10.3,4.2,23.4,1.6,1032,0.349841837168561,368,143
"Acrobates_pygmaeus",147.07,-38.12,14.4,3.9,26.3,3.6,567,0.159306517818845,167,122
"Acrobates_pygmaeus",146.18,-36.3,14.1,5.4,29.6,2.4,670,0.27741534531055,223,112
"Acrobates_pygmaeus",145.9,-37.68,12.5,4.1,25.8,2.5,1207,0.314303474363793,418,183
"Acrobates_pygmaeus",142.73,-37,14.1,4.6,28.5,3.8,549,0.379984401402738,201,80
"Acrobates_pygmaeus",142.13,-36.92,14.3,4.5,29.3,3.5,474,0.383346834995304,172,67
"Acrobates_pygmaeus",146.32,-36.62,14.1,5.2,29.9,2.3,854,0.32185856195634,301,138
"Acrobates_pygmaeus",145.68,-37.85,13.3,3.9,26.1,3.6,1265,0.257522718314761,404,205
"Acrobates_pygmaeus",145.57,-35.8,16,5.6,31.6,3.2,444,0.211032510912842,137,80
"Acrobates_pygmaeus",145.28,-37.32,13.7,4.5,27.5,3.7,755,0.231458494800684,237,131
"Acrobates_pygmaeus",145.42,-38.07,14.2,3.7,26.3,4.8,826,0.191192056696431,250,150
"Acrobates_pygmaeus",142.6,-37.3,9.2,4.2,22.1,1.5,1247,0.392051062080597,465,165
"Acrobates_pygmaeus",145.53,-37.77,14,4,27.2,4.1,949,0.213602530149658,290,163
"Acrobates_pygmaeus",144.38,-37.43,10.6,4.2,23.6,1.7,992,0.319656602043722,341,146
"Acrobates_pygmaeus",145.47,-37.77,13.8,3.9,26.8,4.2,977,0.214415795844689,298,168
"Acrobates_pygmaeus",144.75,-37.35,12.4,4.3,25.4,3,689,0.239288605250591,216,118
"Acrobates_pygmaeus",143.88,-37.65,12.3,4.2,25.7,3,733,0.242076598676858,237,125
"Acrobates_pygmaeus",152.67,-29.5,18.9,4.7,31.1,3.5,1051,0.547606681590231,440,92
"Acrobates_pygmaeus",145.72,-37.2,13.8,4.8,29.2,2.8,743,0.299503120916803,250,118
"Acrobates_pygmaeus",145.87,-38.08,13.9,3.8,26.4,4.1,944,0.211098503321463,295,172
"Acrobates_pygmaeus",145.33,-37.53,12.1,4.1,24.2,3.8,1128,0.215768797777152,342,196
"Acrobates_pygmaeus",142.32,-35.07,16.7,5.2,32.1,4.2,302,0.249071980650908,94,51
"Acrobates_pygmaeus",150.13,-26.93,20.2,5.5,33.9,4.2,597,0.378875969167045,219,81
"Acrobates_pygmaeus",142.55,-36.75,14.7,4.7,29.6,3.7,457,0.374800690078662,165,65
"Acrobates_pygmaeus",145.83,-37.17,13.4,4.8,28.6,2.6,790,0.304102131589043,271,127
"Acrobates_pygmaeus",146.93,-36.08,15.2,5.6,30.8,2.8,718,0.27329131021593,241,125
"Acrobates_pygmaeus",143.15,-34.72,16.9,5.4,32.5,3.7,310,0.206844907940617,91,58
"Acrobates_pygmaeus",142.35,-34.38,17.2,5.3,32.6,4.2,275,0.237468385619773,84,49
"Acrobates_pygmaeus",148.75,-35.4,12.7,5.3,27.3,0.4,1021,0.215380870819618,328,192
"Acrobates_pygmaeus",145.33,-37.88,12.1,3.7,23,4.2,1232,0.19627617563761,361,217
"Acrobates_pygmaeus",145.58,-37.93,12.8,3.8,24.9,3.9,1193,0.22216654459381,365,201
"Acrobates_pygmaeus",151.18,-32.93,16.5,4.3,27.9,4.9,865,0.354910402269855,320,126
"Acrobates_pygmaeus",150.12,-33.43,12.3,4.9,25.6,0.5,785,0.19025491161128,246,156
"Acrobates_pygmaeus",153.13,-30.2,19,3.7,27.9,8.1,1531,0.46710442987384,584,166
"Acrobates_pygmaeus",150.51,-33.7,15.4,4.7,28,2.5,1044,0.383603305361729,405,154
"Acrobates_pygmaeus",149.8,-35.45,12.7,4.9,26.5,0.2,787,0.190951986161179,235,157
"Acrobates_pygmaeus",153.13,-30.22,18.8,3.7,27.7,7.9,1567,0.468984462097359,600,169
"Acrobates_pygmaeus",152.35,-30.4,11.8,4,21.9,1.6,1187,0.432537642180197,461,143
"Acrobates_pygmaeus",151.51,-32.92,16.5,4,26.6,5.8,1109,0.331006345623892,399,166
"Acrobates_pygmaeus",150.25,-34.92,15.5,4.2,27.1,3.9,899,0.21038392247265,283,170
"Acrobates_pygmaeus",151.13,-33.12,16.7,4.2,27.6,5.2,944,0.350958047994186,350,140
"Acrobates_pygmaeus",152.62,-31.48,18.2,3.9,28.6,6.4,1270,0.438769949585651,484,133
"Acrobates_pygmaeus",151.84,-30.53,13.1,4.7,25.6,0.7,756,0.409534493633144,294,107
"Acrobates_pygmaeus",141.57,-37.38,13.5,4,27.5,4,660,0.427146834857545,251,79
"Acrobates_pygmaeus",145.58,-37.95,12.6,3.8,24.4,3.8,1214,0.215312492069861,369,208
"Acrobates_pygmaeus",141.12,-38.02,13.9,3.1,24.4,5.5,769,0.450556222874306,310,95
"Acrobates_pygmaeus",144.08,-37.37,11.6,4.4,25.5,1.9,788,0.33725381381987,273,112
"Acrobates_pygmaeus",145.37,-37.88,12.8,3.8,24.3,4.4,1160,0.201070817318035,341,203
"Acrobates_pygmaeus",145.29,-16.04,24.7,2.3,31.4,17.3,2427,0.878318524958283,1364,125
"Acrobates_pygmaeus",145.46,-17.46,19.3,3,27.9,9.9,1538,0.78048986131535,829,112
"Acrobates_pygmaeus",145,-16.3,19.9,2.6,28.1,11.8,1868,0.863207720392295,1073,110
"Acrobates_pygmaeus",145.46,-17.48,19,3,27.6,9.8,1645,0.776511530895993,884,121
"Acrobates_pygmaeus",145.96,-18.03,23.9,2.9,31.8,14.5,2726,0.789937394069222,1446,186
"Acrobates_pygmaeus",145.2,-16.46,20,2.6,28.1,12,1978,0.833470064333713,1114,126
"Acrobates_pygmaeus",145.44,-17.66,20.3,3.1,29.2,10.3,1264,0.805165924039408,693,83
"Acrobates_pygmaeus",145.58,-18.2,21,3.2,29.9,10.7,1274,0.817738564938609,706,78
"Acrobates_pygmaeus",145.99,-18.02,23.9,2.9,31.6,14.7,2764,0.784117342852132,1458,192
"Acrobates_pygmaeus",145.46,-17.7,19.6,3.1,28.3,9.9,1433,0.783686063557457,775,103
"Acrobates_pygmaeus",145.52,-17.78,20.5,3.1,29.2,10.7,1775,0.711102694406312,896,143
"Acrobates_pygmaeus",145.5,-17.57,19.2,3,27.8,9.9,1581,0.766843374569476,843,118
"Acrobates_pygmaeus",145.44,-17.01,23.3,2.8,32,13.1,960,1.11712072445509,650,26
"Acrobates_pygmaeus",145.26,-16.53,20.2,2.6,28.2,12.1,1966,0.830158100745535,1106,127
"Acrobates_pygmaeus",145.42,-17.3,19,2.9,27.6,9.9,1791,0.791012676761437,973,129
"Acrobates_pygmaeus",145.4,-17.55,19.8,3,28.7,9.9,1188,0.839468743658571,664,73
"Acrobates_pygmaeus",145.47,-17.61,19.8,3,28.5,10.1,1398,0.784446932571157,756,99
"Acrobates_pygmaeus",144.98,-16.21,20,2.6,28.1,12,1893,0.865873614181397,1089,110
